original_note_number,new_note_name,question,ideal_answer,correct_answer,ai_answer,note_answer,timestamp,total_tokens
3,AI_omit_r4,"Question 2: What procedure is scheduled for the patient on July 11, 2024?",Total abdominal hysterectomy with bilateral salpingo-oophorectomy,C,C,C,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 3: What was the patient's discharge diagnosis?,Ovarian Cancer,B,B,B,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 4: What imaging showed a 13 x 10 x 12 cm cystic mass in the lower abdomen/pelvis?,Pelvic MRI,C,C,C,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 5: What was the CA-125 level noted in the patient's diagnostic findings?,135,C,C,C,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 6: What was the patient's performance status upon discharge?,1,B,B,B,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 7: What was the patient's pain scale upon discharge?,1,B,B,B,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 8: What type of anesthesia was planned for the patient's surgery?,General Anesthesia,C,C,C,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 9: What was the patient's Glasgow Coma Scale score upon discharge?,15/15,C,C,C,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 10: What was the patient's diet upon discharge?,Regular diet,C,C,C,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 11: What follow-up appointment was scheduled for the patient?,Surgical oncology clinic,B,B,B,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 12: What was the patient's condition regarding pain upon discharge?,Mild pain,C,C,C,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 13: What was the patient's code status during hospitalization?,Full Code,C,C,C,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 14: What was the patient's active problem during hospitalization?,Elective Surgery,B,B,B,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 15: What was the finding on the CT scan of the chest?,Multiple bilateral hilar and mediastinal lymph nodes,C,C,C,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 16: What was the patient's discharge medication plan?,None prescribed,C,C,C,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 17: What was the size of the cystic lesion found in the abdomen and pelvis on the CT scan?,12.5 x 10 cm,C,C,C,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 18: What was the patient's condition regarding ambulation during the hospital course?,Ambulating freely,C,C,C,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 19: What was the patient's scheduled follow-up date with the surgical oncology clinic?,"July 8, 2024",B,B,B,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 20: What was the patient's condition regarding the Glasgow Coma Scale upon discharge?,Alert and oriented,B,B,B,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 1: What was the admission diagnosis for the patient?,Ovarian Cancer,C,C,C,2024-12-15 22:49:29,1817672
3,AI_omit_r4,"Question 2: What procedure is scheduled for July 11, 2024?","Midline laparotomy, TAH, BSO, omentectomy with lymph node dissection",C,C,C,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 3: What was the patient's discharge diagnosis?,Ovarian Cancer,C,C,C,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 4: What imaging showed a 13 x 10 x 12 cm cystic mass in the lower abdomen/pelvis?,Pelvic MRI,C,C,C,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 5: What was the CA-125 level of the patient?,135,B,B,B,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 6: What was the patient's performance status upon discharge?,1,B,B,B,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 7: What was the patient's pain scale upon discharge?,1,B,B,B,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 8: What type of anesthesia was planned for the patient's surgery?,General anesthesia,C,C,C,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 9: What was the patient's Glasgow Coma Scale score upon discharge?,15/15,C,C,C,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 10: What was the patient's diet upon discharge?,Regular diet,C,C,C,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 11: What follow-up appointment was scheduled for the patient?,Surgical oncology clinic,B,B,B,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 12: What was the patient's code status during hospitalization?,Full code,C,C,C,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 13: What was the patient's condition regarding pain upon discharge?,Mild pain,C,C,C,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 14: What was the patient's family history of cancer?,Skin cancer,B,B,E,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 15: What was the patient's active problem during hospitalization?,Elective surgery,B,B,B,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 16: What was the patient's symptom since February 2024?,Back pain,B,B,E,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 17: What was the finding on the CT scan of the chest?,Multiple bilateral hilar and mediastinal lymph nodes,B,B,B,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 18: What was the patient's discharge medication?,None prescribed,C,C,C,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 19: What was the patient's last menstrual period date?,"May 21, 2024",B,B,E,2024-12-15 22:49:29,1817672
3,AI_omit_r4,Question 20: What was the patient's condition regarding ambulation during the hospital course?,Ambulating freely,C,C,C,2024-12-15 22:49:29,1817672
3,AI_omit_r5,Question 1: What was the admission diagnosis for the patient?,Ovarian Cancer,B,B,B,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 2: What imaging finding was noted on the pelvic MRI?,13 x 10 x 12 cm cystic mass in the lower abdomen/pelvis,B,B,B,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 3: What was the patient's discharge diagnosis?,Ovarian Cancer,B,B,B,2024-12-15 22:49:49,1817672
3,AI_omit_r5,"Question 4: What procedure is scheduled for July 11, 2024?","Midline laparotomy, TAH, BSO, omentectomy with lymph node dissection",B,B,B,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 5: What was the CA-125 level noted in the diagnostic findings?,135,C,C,C,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 6: What was the patient's performance status upon discharge?,1,B,B,B,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 7: What was the patient's pain scale upon discharge?,1,B,B,B,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 8: What type of anesthesia was planned for the procedure?,General Anesthesia,C,C,C,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 9: What was the patient's Glasgow Coma Scale score upon discharge?,15/15,C,C,C,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 10: What follow-up appointment was scheduled for the patient?,Surgical oncology clinic,B,B,B,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 11: What was the patient's condition regarding ambulation during the hospital course?,Ambulating freely,B,B,B,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 12: What was the patient's diet upon discharge?,Regular diet,C,C,C,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 13: What should the patient do if experiencing shortness of breath post-discharge?,Seek urgent care,B,B,B,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 14: What was the finding on the CT scan of the chest?,Multiple bilateral hilar and mediastinal lymph nodes,B,B,B,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 15: What was the patient's active problem during hospitalization?,Elective Surgery,B,B,B,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 16: What was the patient's discharge medication plan?,None prescribed,C,C,C,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 17: What was the size of the cystic lesion found in the abdomen and pelvis on the CT scan?,12.5 x 10 cm,C,C,C,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 18: What was the patient's condition regarding pain upon discharge?,Mild pain,C,C,C,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 19: What was the patient's discharge instruction regarding fever?,Seek urgent care if above 38°C,B,B,B,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 20: What was the finding on the PET scan?,No definitive distant metastases,B,B,B,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 1: What was the admission diagnosis for the patient?,Ovarian Cancer,C,C,C,2024-12-15 22:49:49,1817672
3,AI_omit_r5,"Question 2: What procedure is scheduled for July 11, 2024?","Midline laparotomy, TAH, BSO, omentectomy with lymph node dissection",C,C,C,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 3: What was the patient's discharge diagnosis?,Ovarian Cancer,C,C,C,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 4: What imaging showed a 13 x 10 x 12 cm cystic mass in the lower abdomen/pelvis?,Pelvic MRI,C,C,C,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 5: What was the CA-125 level of the patient?,135,B,B,B,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 6: What was the patient's performance status upon discharge?,1,B,B,B,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 7: What was the patient's pain scale upon discharge?,1,B,B,B,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 8: What type of anesthesia was planned for the patient's surgery?,General anesthesia,C,C,C,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 9: What was the patient's Glasgow Coma Scale score upon discharge?,15/15,C,C,C,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 10: What was the patient's diet upon discharge?,Regular diet,C,C,C,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 11: What follow-up appointment was scheduled for the patient?,Surgical oncology clinic,B,B,B,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 12: What was the patient's code status during hospitalization?,Full code,C,C,E,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 13: What was the patient's condition regarding pain upon discharge?,Mild pain,C,C,C,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 14: What was the patient's family history of cancer?,Skin cancer,B,B,E,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 15: What was the patient's active problem during hospitalization?,Elective surgery,B,B,B,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 16: What was the patient's symptom since February 2024?,Back pain,B,B,E,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 17: What was the finding on the CT scan of the chest?,Multiple bilateral hilar and mediastinal lymph nodes,B,B,B,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 18: What was the patient's discharge medication?,None prescribed,C,C,C,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 19: What was the patient's last menstrual period date?,"May 21, 2024",B,B,E,2024-12-15 22:49:49,1817672
3,AI_omit_r5,Question 20: What was the patient's condition regarding ambulation during the hospital course?,Ambulating freely,C,C,C,2024-12-15 22:49:49,1817672
3,AI_omit_ir1,Question 1: What was the admission diagnosis for the patient?,Ovarian Cancer,B,B,B,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 2: On what date was the patient discharged from the hospital?,"July 1, 2024",C,C,C,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,"Question 3: What procedure is scheduled for July 11, 2024?",Total abdominal hysterectomy,C,C,C,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 4: What was the patient's discharge diagnosis?,Ovarian Cancer,C,C,C,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 5: What imaging showed a 13 x 10 x 12 cm cystic mass in the lower abdomen/pelvis?,MRI,C,C,C,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 6: What was the CA-125 level noted in the diagnostic findings?,135,C,C,C,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 7: What was the patient's performance status upon discharge?,1,B,B,B,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 8: What was the patient's pain scale upon discharge?,1,B,B,B,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 9: What type of anesthesia was planned for the scheduled procedure?,General Anesthesia,C,C,C,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 10: What was the patient's Glasgow Coma Scale score upon discharge?,15/15,C,C,C,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 11: What was the patient's diet upon discharge?,Regular,C,C,C,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 12: What should the patient do if they experience shortness of breath after discharge?,Seek urgent care,C,C,C,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 13: What is the follow-up appointment date with the surgical oncology clinic?,"July 8, 2024",C,C,C,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 14: What was the patient's condition regarding ambulation during the hospital course?,Ambulating freely,C,C,C,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 15: What was the patient's code status during hospitalization?,Full code,B,B,B,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 16: What was the finding in the CT scan of the chest?,Multiple bilateral hilar and mediastinal lymph nodes,B,B,B,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 17: What was the patient's active problem during hospitalization?,Elective Surgery,B,B,B,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 18: What was the patient's family history of cancer?,Skin cancer,C,C,C,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 19: What was the patient's last menstrual period date?,"May 21, 2024",B,B,B,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 20: What was the patient's condition regarding pain upon discharge?,Mild pain,C,C,C,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 1: What was the admission diagnosis for the patient?,Ovarian Cancer,C,C,C,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,"Question 2: What procedure is scheduled for July 11, 2024?","Midline laparotomy, TAH, BSO, omentectomy with lymph node dissection",C,C,C,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 3: What was the patient's discharge diagnosis?,Ovarian Cancer,C,C,C,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 4: What imaging showed a 13 x 10 x 12 cm cystic mass in the lower abdomen/pelvis?,Pelvic MRI,C,C,C,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 5: What was the CA-125 level of the patient?,135,B,B,B,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 6: What was the patient's performance status upon discharge?,1,B,B,B,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 7: What was the patient's pain scale upon discharge?,1,B,B,B,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 8: What type of anesthesia was planned for the patient's surgery?,General anesthesia,C,C,C,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 9: What was the patient's Glasgow Coma Scale score upon discharge?,15/15,C,C,C,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 10: What was the patient's diet upon discharge?,Regular diet,C,C,C,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 11: What follow-up appointment was scheduled for the patient?,Surgical oncology clinic,B,B,B,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 12: What was the patient's code status during hospitalization?,Full code,C,C,C,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 13: What was the patient's condition regarding pain upon discharge?,Mild pain,C,C,C,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 14: What was the patient's family history of cancer?,Skin cancer,B,B,B,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 15: What was the patient's active problem during hospitalization?,Elective surgery,B,B,B,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 16: What was the patient's symptom since February 2024?,Back pain,B,B,B,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 17: What was the finding on the CT scan of the chest?,Multiple bilateral hilar and mediastinal lymph nodes,B,B,B,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 18: What was the patient's discharge medication?,None prescribed,C,C,C,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 19: What was the patient's last menstrual period date?,"May 21, 2024",B,B,B,2024-12-15 22:50:05,1817672
3,AI_omit_ir1,Question 20: What was the patient's condition regarding ambulation during the hospital course?,Ambulating freely,C,C,C,2024-12-15 22:50:05,1817672
3,AI_omit_ir2,Question 1: What was the admission diagnosis for the patient?,Ovarian Cancer,C,C,C,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,"Question 2: What procedure is scheduled for July 11, 2024?","Midline laparotomy, TAH, BSO, omentectomy",C,C,C,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 3: What imaging finding was noted in the CT scan of the chest?,Multiple bilateral hilar and mediastinal lymph nodes,C,C,C,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 4: What was the CA-125 level noted in the diagnostic findings?,135,B,B,B,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 5: What was the patient's Glasgow Coma Scale score upon discharge?,15/15,C,C,C,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 6: What is the patient's performance status upon discharge?,1,B,B,B,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 7: What is the patient's pain scale upon discharge?,1,B,B,B,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 8: What type of anesthesia was planned for the surgical procedure?,General Anesthesia,C,C,C,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 9: What was the discharge diagnosis for the patient?,Ovarian Cancer,C,C,C,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 10: What follow-up appointment was scheduled for the patient?,Surgical oncology clinic,B,B,B,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 11: What diet was the patient instructed to follow upon discharge?,Regular diet,C,C,C,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 12: What should the patient do if they experience shortness of breath after discharge?,Seek urgent care,C,C,C,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 13: What was the patient's condition regarding pain upon discharge?,Mild pain,C,C,C,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 14: What was the patient's family history related to?,Skin cancer,C,C,C,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 15: What imaging showed a 13 x 10 x 12 cm cystic mass in the lower abdomen/pelvis?,Pelvic MRI,C,C,C,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 16: What was the patient's active problem during hospitalization?,Elective surgery,B,B,B,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 17: What was the patient's last menstrual period date?,"May 21, 2024",C,C,C,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 18: What was the patient's discharge medication?,None prescribed,C,C,C,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 19: What was the patient's symptom since February 2024?,Back pain,B,B,B,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 20: What was the finding in the PET scan?,Inflammatory changes in the chest,B,B,B,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 1: What was the admission diagnosis for the patient?,Ovarian Cancer,C,C,C,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,"Question 2: What procedure is scheduled for July 11, 2024?","Midline laparotomy, TAH, BSO, omentectomy with lymph node dissection",C,C,C,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 3: What was the patient's discharge diagnosis?,Ovarian Cancer,C,C,C,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 4: What imaging showed a 13 x 10 x 12 cm cystic mass in the lower abdomen/pelvis?,Pelvic MRI,C,C,C,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 5: What was the CA-125 level of the patient?,135,B,B,B,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 6: What was the patient's performance status upon discharge?,1,B,B,B,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 7: What was the patient's pain scale upon discharge?,1,B,B,B,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 8: What type of anesthesia was planned for the patient's surgery?,General anesthesia,C,C,C,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 9: What was the patient's Glasgow Coma Scale score upon discharge?,15/15,C,C,C,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 10: What was the patient's diet upon discharge?,Regular diet,C,C,C,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 11: What follow-up appointment was scheduled for the patient?,Surgical oncology clinic,B,B,B,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 12: What was the patient's code status during hospitalization?,Full code,C,C,E,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 13: What was the patient's condition regarding pain upon discharge?,Mild pain,C,C,C,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 14: What was the patient's family history of cancer?,Skin cancer,B,B,B,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 15: What was the patient's active problem during hospitalization?,Elective surgery,B,B,B,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 16: What was the patient's symptom since February 2024?,Back pain,B,B,B,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 17: What was the finding on the CT scan of the chest?,Multiple bilateral hilar and mediastinal lymph nodes,B,B,B,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 18: What was the patient's discharge medication?,None prescribed,C,C,C,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 19: What was the patient's last menstrual period date?,"May 21, 2024",B,B,B,2024-12-15 22:50:25,1817672
3,AI_omit_ir2,Question 20: What was the patient's condition regarding ambulation during the hospital course?,Ambulating freely,C,C,C,2024-12-15 22:50:25,1817672
3,AI_omit_ir3,Question 1: What was the admission diagnosis for the patient?,Ovarian Cancer,C,C,C,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 2: On what date was the patient discharged from the hospital?,"July 1, 2024",B,B,B,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 3: What imaging finding was noted in the patient's CT scan of the chest?,Multiple bilateral hilar and mediastinal lymph nodes,C,C,C,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,"Question 4: What procedure is scheduled for the patient on July 11, 2024?",Total abdominal hysterectomy and bilateral salpingo-oophorectomy,C,C,C,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 5: What was the patient's Glasgow Coma Scale score upon discharge?,15/15,C,C,C,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 6: What is the patient's performance status upon discharge?,1,B,B,B,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 7: What was the discharge diagnosis for the patient?,Ovarian Cancer,C,C,C,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 8: What follow-up appointment was scheduled for the patient?,Surgical oncology clinic,C,C,C,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 9: What was the patient's pain scale upon discharge?,1,B,B,B,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 10: What type of anesthesia was planned for the patient's surgery?,General Anesthesia,C,C,C,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 11: What was the patient's diet upon discharge?,Regular,C,C,C,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 12: What should the patient do if they experience shortness of breath after discharge?,Seek urgent care,C,C,C,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 13: What was the CA-125 level noted in the patient's diagnostic findings?,135,C,C,C,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 14: What was the size of the cystic mass found in the pelvic MRI?,13 x 10 x 12 cm,B,B,B,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 15: What was the patient's condition regarding pain upon discharge?,Mild pain,C,C,C,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 16: What was the patient's discharge medication plan?,None prescribed,C,C,C,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 17: What was the patient's family history related to?,Skin Cancer,B,B,B,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 18: What was the patient's active problem during hospitalization?,Elective Surgery,B,B,B,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 19: What was the patient's last menstrual period date?,"May 21, 2024",A,A,A,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 20: What should the patient do if they have a fever above 38°C after discharge?,Seek urgent care,C,C,C,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 1: What was the admission diagnosis for the patient?,Ovarian Cancer,C,C,C,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,"Question 2: What procedure is scheduled for July 11, 2024?","Midline laparotomy, TAH, BSO, omentectomy with lymph node dissection",C,C,C,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 3: What was the patient's discharge diagnosis?,Ovarian Cancer,C,C,C,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 4: What imaging showed a 13 x 10 x 12 cm cystic mass in the lower abdomen/pelvis?,Pelvic MRI,C,C,C,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 5: What was the CA-125 level of the patient?,135,B,B,B,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 6: What was the patient's performance status upon discharge?,1,B,B,B,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 7: What was the patient's pain scale upon discharge?,1,B,B,B,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 8: What type of anesthesia was planned for the patient's surgery?,General anesthesia,C,C,C,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 9: What was the patient's Glasgow Coma Scale score upon discharge?,15/15,C,C,C,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 10: What was the patient's diet upon discharge?,Regular diet,C,C,C,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 11: What follow-up appointment was scheduled for the patient?,Surgical oncology clinic,B,B,B,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 12: What was the patient's code status during hospitalization?,Full code,C,C,E,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 13: What was the patient's condition regarding pain upon discharge?,Mild pain,C,C,C,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 14: What was the patient's family history of cancer?,Skin cancer,B,B,B,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 15: What was the patient's active problem during hospitalization?,Elective surgery,B,B,B,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 16: What was the patient's symptom since February 2024?,Back pain,B,B,E,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 17: What was the finding on the CT scan of the chest?,Multiple bilateral hilar and mediastinal lymph nodes,B,B,B,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 18: What was the patient's discharge medication?,None prescribed,C,C,C,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 19: What was the patient's last menstrual period date?,"May 21, 2024",B,B,B,2024-12-15 22:50:40,1817672
3,AI_omit_ir3,Question 20: What was the patient's condition regarding ambulation during the hospital course?,Ambulating freely,C,C,C,2024-12-15 22:50:40,1817672
3,AI_omit_ir4,Question 1: What was the admission diagnosis for the patient?,Ovarian Cancer,C,C,C,2024-12-15 22:50:58,1817672
3,AI_omit_ir4,Question 2: What imaging finding was noted in the pelvic MRI?,13 x 10 x 12 cm cystic mass,B,B,B,2024-12-15 22:50:58,1817672
3,AI_omit_ir4,"Question 3: What procedure is scheduled for July 11, 2024?",Total abdominal hysterectomy,C,C,C,2024-12-15 22:50:58,1817672
3,AI_omit_ir4,Question 4: What was the patient's discharge diagnosis?,Ovarian Cancer,C,C,C,2024-12-15 22:50:58,1817672
3,AI_omit_ir4,Question 5: What was the patient's Glasgow Coma Scale score upon discharge?,15/15,C,C,C,2024-12-15 22:50:58,1817672
3,AI_omit_ir4,Question 6: What was the patient's performance status upon discharge?,1,B,B,B,2024-12-15 22:50:58,1817672
3,AI_omit_ir4,Question 7: What was the pain scale rating for the patient upon discharge?,1,B,B,B,2024-12-15 22:50:58,1817672
